"age","educNum","mariStat","occup","origEthn","sex","hoursWeek","income","LcapitalGain","LcapitalLoss","child"
42,4,"Not-Married","Service","CaucYes","Female",35,"incB",0,0,"ChildNo"
24,13,"Never-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
22,9,"Never-Married","Blue-Collar","CaucYes","Male",35,"incB",0,0,"ChildNo"
28,9,"Married","White-Collar","CaucYes","Male",45,"incH",0,0,"ChildNo"
23,10,"Never-Married","Blue-Collar","CaucYes","Male",35,"incB",0,0,"ChildYes"
21,4,"Never-Married","Blue-Collar","CaucYes","Female",38,"incB",0,0,"ChildYes"
23,13,"Never-Married","Admin","CaucNo","Female",20,"incB",0,0,"ChildNo"
45,10,"Not-Married","Admin","CaucYes","Female",48,"incB",0,0,"ChildNo"
41,9,"Not-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
49,9,"Married","Admin","CaucYes","Male",40,"incH",0,0,"ChildNo"
38,10,"Never-Married","Service","CaucNo","Female",40,"incB",0,0,"ChildYes"
37,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
70,13,"Widowed","Blue-Collar","CaucNo","Male",32,"incB",0,0,"ChildNo"
24,9,"Never-Married","Admin","CaucYes","Female",40,"incB",7.86249719723055,0,"ChildNo"
28,13,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
24,11,"Never-Married","Admin","CaucNo","Female",20,"incB",0,0,"ChildYes"
83,6,"Married","Blue-Collar","CaucYes","Male",50,"incH",9.90608417838339,0,"ChildNo"
69,16,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
37,9,"Never-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
28,13,"Never-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
54,10,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
71,9,"Married","White-Collar","CaucYes","Male",45,"incH",0,7.77401507725073,"ChildNo"
56,9,"Widowed","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
42,14,"Married","Sales","CaucYes","Male",80,"incH",11.5129254649702,0,"ChildNo"
21,9,"Never-Married","Sales","CaucYes","Male",44,"incB",0,0,"ChildYes"
29,11,"Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
32,13,"Never-Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
31,10,"Never-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
38,10,"Not-Married","Service","CaucYes","Female",72,"incB",8.4448375292241,0,"ChildNo"
55,16,"Married","Professional","CaucNo","Male",40,"incH",0,0,"ChildNo"
48,9,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
58,9,"Widowed","Blue-Collar","CaucYes","Male",80,"incB",0,0,"ChildNo"
23,10,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
28,10,"Never-Married","Admin","CaucYes","Female",50,"incB",0,0,"ChildNo"
49,10,"Married","White-Collar","CaucYes","Male",46,"incB",0,0,"ChildNo"
51,9,"Not-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
23,9,"Not-Married","Blue-Collar","CaucYes","Male",53,"incB",0,0,"ChildYes"
40,9,"Not-Married","White-Collar","CaucNo","Male",50,"incB",0,0,"ChildNo"
59,9,"Not-Married","Service","CaucNo","Male",40,"incB",0,0,"ChildNo"
47,13,"Not-Married","Blue-Collar","CaucYes","Female",50,"incB",0,0,"ChildNo"
37,9,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
39,12,"Not-Married","White-Collar","CaucYes","Male",40,"incB",7.3178761986265,0,"ChildNo"
43,10,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
40,11,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
48,6,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
29,5,"Never-Married","Sales","CaucYes","Female",48,"incB",0,0,"ChildNo"
48,10,"Married","Sales","CaucYes","Male",50,"incH",0,0,"ChildNo"
37,13,"Never-Married","Blue-Collar","CaucYes","Male",30,"incB",0,0,"ChildNo"
19,9,"Never-Married","Sales","CaucYes","Male",48,"incB",8.31922993863233,0,"ChildNo"
28,6,"Never-Married","Service","CaucNo","Female",30,"incB",0,0,"ChildYes"
56,3,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
45,9,"Not-Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildYes"
60,10,"Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
53,14,"Married","White-Collar","CaucYes","Male",42,"incH",0,0,"ChildNo"
37,9,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
31,9,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
29,11,"Married","Blue-Collar","CaucYes","Male",44,"incH",0,0,"ChildNo"
39,9,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
31,13,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
42,13,"Married","White-Collar","CaucYes","Male",45,"incH",9.61747075940341,0,"ChildNo"
19,9,"Never-Married","Service","CaucYes","Female",20,"incB",0,0,"ChildYes"
24,13,"Never-Married","Service","CaucNo","Male",32,"incB",0,0,"ChildNo"
62,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",8.76701762131178,0,"ChildNo"
34,2,"Never-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
47,14,"Married","White-Collar","CaucYes","Male",55,"incH",9.61747075940341,0,"ChildNo"
58,13,"Never-Married","Professional","CaucYes","Female",62,"incB",0,0,"ChildNo"
23,11,"Never-Married","Professional","CaucYes","Female",36,"incB",0,0,"ChildNo"
33,9,"Never-Married","Service","CaucNo","Female",40,"incB",0,0,"ChildNo"
76,9,"Widowed","Admin","CaucYes","Male",6,"incB",0,0,"ChildNo"
40,9,"Not-Married","White-Collar","CaucYes","Female",50,"incB",0,0,"ChildNo"
28,4,"Not-Married","Service","CaucYes","Female",50,"incB",0,0,"ChildNo"
41,10,"Married","Other-occups","CaucYes","Female",40,"incB",0,0,"ChildNo"
46,9,"Married","Other-occups","CaucYes","Male",96,"incH",8.94754601503218,0,"ChildNo"
22,10,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
29,11,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
26,9,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
31,13,"Never-Married","Admin","CaucYes","Male",40,"incH",9.06126014896203,0,"ChildNo"
22,9,"Never-Married","Service","CaucYes","Female",25,"incB",0,0,"ChildNo"
41,10,"Never-Married","Blue-Collar","CaucNo","Male",43,"incB",0,0,"ChildNo"
29,9,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
60,11,"Married","Other-occups","CaucYes","Male",40,"incH",8.89549263145163,0,"ChildNo"
72,9,"Married","Admin","CaucYes","Male",40,"incH",0,0,"ChildNo"
41,10,"Married","Blue-Collar","CaucYes","Male",65,"incB",0,0,"ChildNo"
19,10,"Never-Married","Service","CaucYes","Female",25,"incB",0,0,"ChildYes"
25,13,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildYes"
24,13,"Never-Married","White-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
59,5,"Married","Service","CaucYes","Male",30,"incB",0,0,"ChildNo"
25,10,"Married","Sales","CaucYes","Male",43,"incB",7.96762673933382,0,"ChildNo"
29,9,"Not-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
43,9,"Married","Blue-Collar","CaucYes","Male",55,"incB",0,0,"ChildNo"
29,10,"Never-Married","Service","CaucYes","Female",10,"incB",0,0,"ChildYes"
29,10,"Not-Married","Admin","CaucNo","Male",40,"incB",0,0,"ChildNo"
32,10,"Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
50,9,"Married","White-Collar","CaucYes","Male",45,"incH",0,0,"ChildNo"
43,10,"Married","White-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
41,9,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
32,13,"Married","White-Collar","CaucYes","Female",40,"incH",0,0,"ChildNo"
54,14,"Never-Married","Professional","CaucYes","Female",45,"incH",0,0,"ChildNo"
65,9,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
70,10,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
53,14,"Married","White-Collar","CaucYes","Male",55,"incH",0,0,"ChildNo"
37,13,"Married","White-Collar","CaucYes","Male",60,"incH",0,7.58984151218266,"ChildNo"
21,10,"Never-Married","Blue-Collar","CaucYes","Male",30,"incB",0,0,"ChildYes"
20,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
47,9,"Not-Married","Admin","CaucYes","Male",38,"incB",0,0,"ChildNo"
26,9,"Married","White-Collar","CaucYes","Male",45,"incB",8.27969713387763,0,"ChildNo"
31,15,"Never-Married","Professional","CaucYes","Male",50,"incB",0,0,"ChildNo"
45,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
35,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
55,13,"Married","White-Collar","CaucYes","Male",45,"incH",0,0,"ChildNo"
49,14,"Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
33,9,"Never-Married","Service","CaucNo","Male",40,"incB",0,0,"ChildNo"
19,10,"Never-Married","Service","CaucYes","Male",15,"incB",0,0,"ChildYes"
48,13,"Married","White-Collar","CaucYes","Male",60,"incH",0,0,"ChildNo"
41,10,"Not-Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
29,13,"Married","Other-occups","CaucYes","Male",35,"incH",0,0,"ChildNo"
47,14,"Married","Professional","CaucYes","Male",48,"incH",0,0,"ChildNo"
53,14,"Married","White-Collar","CaucNo","Male",40,"incH",0,0,"ChildNo"
19,10,"Never-Married","Admin","CaucYes","Female",10,"incB",0,0,"ChildYes"
71,9,"Not-Married","Service","CaucYes","Female",16,"incB",0,0,"ChildNo"
29,10,"Never-Married","Sales","CaucYes","Female",25,"incB",0,0,"ChildNo"
43,10,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
23,13,"Never-Married","White-Collar","CaucYes","Female",30,"incB",0,0,"ChildNo"
52,10,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
56,13,"Married","Sales","CaucYes","Male",40,"incH",0,0,"ChildNo"
28,6,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
44,13,"Married","Professional","CaucYes","Male",80,"incB",0,0,"ChildNo"
37,13,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
30,11,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
31,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
20,10,"Never-Married","Sales","CaucYes","Female",25,"incB",0,0,"ChildYes"
64,9,"Married","Sales","CaucYes","Male",65,"incH",0,0,"ChildNo"
45,9,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
40,10,"Never-Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
19,9,"Never-Married","Blue-Collar","CaucYes","Male",52,"incB",0,0,"ChildYes"
54,13,"Not-Married","White-Collar","CaucYes","Male",45,"incH",0,0,"ChildNo"
61,16,"Married","White-Collar","CaucNo","Male",40,"incH",0,0,"ChildNo"
18,7,"Never-Married","Service","CaucYes","Female",20,"incB",0,0,"ChildYes"
33,11,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
51,9,"Not-Married","Service","CaucNo","Female",37,"incB",0,0,"ChildNo"
54,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
24,10,"Married","Other-occups","CaucYes","Male",24,"incB",0,0,"ChildNo"
54,10,"Not-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
42,13,"Married","White-Collar","CaucYes","Male",45,"incH",0,0,"ChildNo"
51,14,"Widowed","Sales","CaucYes","Male",50,"incH",0,0,"ChildNo"
41,10,"Married","Admin","CaucNo","Female",40,"incH",0,0,"ChildNo"
47,12,"Not-Married","White-Collar","CaucYes","Male",40,"incB",0,7.25063551189868,"ChildNo"
31,10,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
21,11,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildYes"
52,10,"Not-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
20,10,"Never-Married","Professional","CaucYes","Female",15,"incB",0,0,"ChildYes"
18,9,"Never-Married","Sales","CaucYes","Female",25,"incB",0,0,"ChildYes"
58,9,"Married","Service","CaucNo","Female",60,"incB",0,0,"ChildNo"
23,9,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
21,10,"Never-Married","Sales","CaucYes","Female",20,"incB",0,0,"ChildNo"
43,11,"Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
53,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
18,9,"Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
44,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
31,13,"Never-Married","Professional","CaucYes","Male",50,"incB",0,0,"ChildNo"
48,2,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
55,14,"Not-Married","Professional","CaucYes","Female",35,"incB",0,0,"ChildNo"
24,10,"Never-Married","Admin","CaucNo","Female",20,"incB",0,0,"ChildYes"
41,14,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
35,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
47,11,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
54,10,"Married","Sales","CaucYes","Male",32,"incB",0,0,"ChildNo"
40,13,"Not-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
56,10,"Not-Married","Sales","CaucYes","Female",48,"incB",0,0,"ChildNo"
23,11,"Never-Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
34,9,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
27,9,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
32,13,"Never-Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
72,10,"Married","Blue-Collar","CaucYes","Male",74,"incB",0,0,"ChildNo"
43,8,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,7.36518012602101,"ChildNo"
32,12,"Not-Married","Professional","CaucNo","Female",35,"incB",0,0,"ChildNo"
53,10,"Not-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildYes"
18,8,"Never-Married","Service","CaucYes","Male",10,"incB",0,0,"ChildYes"
38,6,"Widowed","Blue-Collar","CaucNo","Male",40,"incB",4.74493212836325,0,"ChildNo"
41,11,"Not-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildYes"
29,9,"Never-Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildYes"
47,10,"Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
56,10,"Married","Admin","CaucYes","Female",15,"incB",0,0,"ChildNo"
28,9,"Married","Blue-Collar","CaucNo","Male",40,"incB",7.94803199063728,0,"ChildNo"
55,15,"Married","Professional","CaucYes","Male",40,"incH",9.61747075940341,0,"ChildNo"
50,13,"Not-Married","Professional","CaucYes","Male",40,"incB",8.83200393125627,0,"ChildNo"
47,7,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
42,9,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
22,10,"Never-Married","Blue-Collar","CaucYes","Male",25,"incB",0,0,"ChildYes"
42,3,"Married","Service","CaucYes","Male",44,"incB",0,0,"ChildNo"
42,10,"Not-Married","White-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
46,9,"Not-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
45,10,"Married","Sales","CaucNo","Male",99,"incH",9.61747075940341,0,"ChildNo"
55,9,"Married","White-Collar","CaucNo","Male",55,"incB",0,0,"ChildNo"
57,13,"Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
25,8,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
43,9,"Married","Blue-Collar","CaucYes","Male",30,"incB",0,0,"ChildNo"
34,13,"Not-Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
27,13,"Not-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
25,9,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",7.68570306123455,0,"ChildYes"
37,10,"Never-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
48,10,"Not-Married","Sales","CaucYes","Male",45,"incB",0,0,"ChildNo"
38,9,"Married","Service","CaucYes","Male",45,"incB",0,0,"ChildNo"
70,11,"Married","Blue-Collar","CaucYes","Male",50,"incH",9.14708103233699,0,"ChildNo"
37,9,"Not-Married","Admin","CaucYes","Female",37,"incB",0,0,"ChildNo"
45,9,"Married","Blue-Collar","CaucYes","Male",46,"incB",0,0,"ChildNo"
56,9,"Married","Sales","CaucYes","Male",55,"incH",0,0,"ChildNo"
64,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
35,10,"Not-Married","Admin","CaucYes","Female",38,"incB",0,0,"ChildYes"
23,9,"Never-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildYes"
42,9,"Married","Other-occups","CaucYes","Male",90,"incB",0,0,"ChildNo"
23,10,"Never-Married","Blue-Collar","CaucYes","Male",30,"incB",0,0,"ChildYes"
56,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
41,13,"Married","Professional","CaucYes","Male",40,"incH",0,7.54327334670545,"ChildNo"
47,3,"Married","Sales","CaucYes","Male",50,"incB",0,7.68708015578313,"ChildNo"
21,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
29,9,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildYes"
32,10,"Not-Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildYes"
72,5,"Widowed","Service","CaucNo","Female",20,"incB",0,0,"ChildNo"
69,15,"Married","Professional","CaucYes","Male",40,"incH",11.5129254649702,0,"ChildNo"
19,10,"Never-Married","Admin","CaucYes","Male",25,"incB",0,0,"ChildNo"
25,13,"Never-Married","Blue-Collar","CaucYes","Male",25,"incB",0,0,"ChildYes"
56,10,"Married","Sales","CaucYes","Male",50,"incH",0,7.52240023138712,"ChildNo"
42,14,"Never-Married","Professional","CaucYes","Female",50,"incH",9.06126014896203,0,"ChildNo"
58,13,"Not-Married","White-Collar","CaucYes","Female",35,"incB",0,0,"ChildNo"
24,13,"Never-Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildYes"
41,11,"Married","Other-occups","CaucYes","Female",38,"incH",0,0,"ChildNo"
40,6,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
25,12,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
43,13,"Married","Sales","CaucNo","Female",40,"incH",0,0,"ChildYes"
36,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
41,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
31,13,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
22,9,"Never-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildYes"
36,11,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
42,6,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
29,9,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
25,9,"Never-Married","Admin","CaucYes","Female",46,"incB",0,0,"ChildNo"
23,13,"Never-Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
34,9,"Not-Married","Sales","CaucNo","Female",20,"incB",0,0,"ChildNo"
27,9,"Married","Admin","CaucYes","Male",45,"incB",7.85593219971861,0,"ChildNo"
32,13,"Married","Sales","CaucNo","Male",50,"incH",9.61747075940341,0,"ChildNo"
33,10,"Not-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
38,13,"Not-Married","White-Collar","CaucYes","Female",55,"incB",0,0,"ChildNo"
39,11,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
50,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
32,10,"Never-Married","Admin","CaucYes","Male",30,"incB",0,0,"ChildNo"
40,9,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
58,10,"Married","White-Collar","CaucYes","Male",40,"incH",9.61747075940341,0,"ChildNo"
20,9,"Never-Married","Admin","CaucYes","Female",20,"incB",0,0,"ChildYes"
56,13,"Married","Admin","CaucYes","Male",50,"incB",0,0,"ChildNo"
30,13,"Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
39,10,"Not-Married","White-Collar","CaucYes","Female",39,"incB",0,0,"ChildNo"
25,12,"Never-Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
33,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
41,13,"Never-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
50,10,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
44,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
27,13,"Never-Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
27,13,"Never-Married","Professional","CaucNo","Male",40,"incH",9.51421562432271,0,"ChildNo"
58,3,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
25,10,"Never-Married","Other-occups","CaucYes","Male",15,"incB",0,0,"ChildYes"
31,9,"Married","Blue-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
39,9,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
55,11,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
22,11,"Never-Married","Service","CaucYes","Female",12,"incB",0,0,"ChildYes"
44,12,"Not-Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
44,8,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
61,4,"Married","Blue-Collar","CaucYes","Male",54,"incB",0,0,"ChildNo"
32,11,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
35,13,"Married","White-Collar","CaucYes","Male",45,"incH",0,0,"ChildNo"
28,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
57,13,"Married","White-Collar","CaucNo","Male",40,"incH",0,0,"ChildNo"
32,16,"Married","Professional","CaucYes","Male",65,"incH",0,0,"ChildNo"
46,4,"Never-Married","Service","CaucNo","Female",40,"incB",0,0,"ChildNo"
26,9,"Married","Service","CaucYes","Female",20,"incB",0,7.36518012602101,"ChildNo"
43,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
62,9,"Not-Married","Service","CaucYes","Female",35,"incB",0,0,"ChildNo"
60,14,"Married","Professional","CaucNo","Male",38,"incH",0,0,"ChildNo"
67,9,"Not-Married","Sales","CaucYes","Female",20,"incB",0,0,"ChildNo"
19,9,"Never-Married","Sales","CaucNo","Female",30,"incB",0,0,"ChildNo"
