"","age","educNum","mariStat","occup","origEthn","sex","hoursWeek","income","LcapitalGain","LcapitalLoss","child"
"17411",43,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"44342",47,13,"Married","Professional","CaucYes","Male",60,"incH",0,0,"ChildNo"
"22734",49,14,"Never-Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"47513",20,10,"Never-Married","Admin","CaucYes","Male",15,"incB",0,0,"ChildYes"
"43652",73,4,"Widowed","Service","CaucNo","Female",10,"incB",7.14282740116162,0,"ChildNo"
"39170",46,9,"Not-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
"22559",42,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"41734",25,9,"Never-Married","Blue-Collar","CaucYes","Male",36,"incB",0,0,"ChildYes"
"32777",49,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"38720",32,9,"Not-Married","Admin","CaucYes","Female",38,"incB",0,0,"ChildNo"
"30128",30,14,"Never-Married","Professional","CaucYes","Male",40,"incH",9.26112853880829,0,"ChildNo"
"42864",66,9,"Widowed","Sales","CaucNo","Female",24,"incB",0,0,"ChildNo"
"32246",31,12,"Not-Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"27245",33,14,"Married","Professional","CaucNo","Male",19,"incB",0,0,"ChildNo"
"40576",47,13,"Not-Married","Sales","CaucYes","Female",45,"incB",0,0,"ChildNo"
"46244",23,10,"Never-Married","Other-occups","CaucYes","Female",40,"incB",0,0,"ChildNo"
"20876",43,9,"Not-Married","White-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
"9684",58,13,"Married","Admin","CaucYes","Male",35,"incH",0,0,"ChildNo"
"15898",30,9,"Never-Married","Blue-Collar","CaucYes","Male",35,"incB",0,0,"ChildNo"
"325",76,14,"Married","Blue-Collar","CaucYes","Male",10,"incB",0,0,"ChildNo"
"31548",42,9,"Not-Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"35047",38,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"624",29,11,"Married","Blue-Collar","CaucYes","Male",55,"incB",0,0,"ChildNo"
"42731",40,9,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"5713",47,10,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"21406",47,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"12308",45,9,"Not-Married","Service","CaucYes","Female",30,"incB",0,0,"ChildNo"
"46905",40,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,7.46278915741245,"ChildNo"
"35301",38,13,"Never-Married","Sales","CaucYes","Male",20,"incB",0,0,"ChildNo"
"31289",51,13,"Married","Professional","CaucYes","Male",45,"incH",0,0,"ChildNo"
"259",45,11,"Widowed","White-Collar","CaucYes","Female",45,"incB",0,0,"ChildNo"
"47461",58,13,"Married","White-Collar","CaucYes","Male",40,"incH",8.94754601503218,0,"ChildNo"
"20083",59,14,"Never-Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"45847",36,6,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"26942",45,10,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"33286",56,10,"Not-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
"14490",23,11,"Never-Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"27510",34,12,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"41873",46,14,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"22000",25,13,"Never-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildYes"
"32745",37,13,"Widowed","White-Collar","CaucYes","Female",55,"incB",0,0,"ChildNo"
"19464",55,9,"Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
"40816",75,10,"Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
"12478",24,10,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"13304",55,10,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"14480",27,9,"Never-Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
"30869",35,13,"Never-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
"5015",56,10,"Not-Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"38422",39,9,"Never-Married","White-Collar","CaucYes","Female",45,"incB",7.69757534680234,0,"ChildNo"
"7183",22,12,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"30354",43,12,"Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"5902",42,9,"Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"32619",34,13,"Married","White-Collar","CaucYes","Male",50,"incH",8.04044688130311,0,"ChildNo"
"16910",37,14,"Married","White-Collar","CaucYes","Male",60,"incH",0,0,"ChildNo"
"37153",52,8,"Married","White-Collar","CaucYes","Male",60,"incH",0,0,"ChildNo"
"707",40,8,"Married","Service","CaucNo","Male",40,"incB",0,0,"ChildNo"
"20922",23,9,"Never-Married","Service","CaucYes","Female",45,"incB",0,0,"ChildYes"
"15348",32,14,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"232",41,9,"Not-Married","Sales","CaucNo","Female",38,"incB",0,0,"ChildNo"
"45529",45,10,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"29011",47,9,"Never-Married","White-Collar","CaucYes","Female",50,"incB",0,0,"ChildYes"
"7295",53,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"27769",27,10,"Never-Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"24112",22,10,"Never-Married","Blue-Collar","CaucYes","Male",20,"incB",0,0,"ChildYes"
"15641",24,9,"Married","Blue-Collar","CaucNo","Male",70,"incB",0,0,"ChildNo"
"47504",64,9,"Not-Married","Admin","CaucYes","Female",22,"incB",0,0,"ChildNo"
"5298",49,4,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"23056",35,13,"Married","Professional","CaucYes","Male",48,"incH",0,0,"ChildNo"
"15464",34,9,"Never-Married","Blue-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
"27046",63,10,"Widowed","Admin","CaucYes","Female",43,"incB",0,0,"ChildNo"
"35853",59,13,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"5553",35,9,"Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
"33165",67,13,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"39988",48,10,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"4556",41,7,"Married","Blue-Collar","CaucYes","Male",40,"incH",8.94754601503218,0,"ChildNo"
"20515",25,10,"Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"2729",19,10,"Never-Married","Service","CaucYes","Female",25,"incB",0,0,"ChildYes"
"33982",47,13,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"45453",32,9,"Married","Blue-Collar","CaucNo","Male",50,"incB",0,0,"ChildNo"
"6003",51,14,"Married","Professional","CaucYes","Female",50,"incH",11.5129254649702,0,"ChildNo"
"5032",63,13,"Married","Sales","CaucYes","Male",30,"incH",0,0,"ChildNo"
"16470",18,7,"Never-Married","Sales","CaucYes","Female",20,"incB",0,0,"ChildYes"
"31880",27,9,"Not-Married","Admin","CaucYes","Male",38,"incB",0,0,"ChildNo"
"11145",52,13,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"47331",48,6,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"29167",54,9,"Not-Married","Sales","CaucYes","Female",35,"incB",0,0,"ChildNo"
"3960",39,10,"Married","Blue-Collar","CaucYes","Male",52,"incH",0,0,"ChildNo"
"951",44,9,"Married","Professional","CaucYes","Female",40,"incH",0,0,"ChildNo"
"30634",18,7,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"3803",22,10,"Never-Married","Admin","CaucYes","Male",50,"incB",0,0,"ChildYes"
"13973",61,13,"Not-Married","Service","CaucYes","Male",30,"incB",0,0,"ChildNo"
"24727",24,9,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildYes"
"41745",31,14,"Never-Married","Professional","CaucYes","Female",45,"incB",7.86249719723055,0,"ChildNo"
"28621",26,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"6532",31,4,"Widowed","Admin","CaucYes","Female",35,"incB",0,0,"ChildNo"
"43987",22,9,"Never-Married","Service","CaucYes","Female",15,"incB",0,0,"ChildNo"
"29625",25,13,"Married","Professional","CaucYes","Male",60,"incB",0,0,"ChildNo"
"10451",45,10,"Not-Married","Admin","CaucNo","Female",35,"incB",8.77924971622905,0,"ChildNo"
"16550",35,9,"Widowed","Service","CaucYes","Female",40,"incB",0,0,"ChildYes"
"44156",21,9,"Not-Married","Blue-Collar","CaucYes","Male",20,"incB",0,0,"ChildNo"
"40129",41,10,"Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
"40767",31,10,"Never-Married","White-Collar","CaucYes","Female",50,"incB",0,0,"ChildNo"
"11054",37,13,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"37216",23,10,"Never-Married","Blue-Collar","CaucYes","Female",25,"incB",0,0,"ChildYes"
"48651",32,14,"Never-Married","Sales","CaucYes","Female",50,"incB",0,0,"ChildYes"
"27017",47,13,"Married","White-Collar","CaucYes","Male",57,"incH",0,0,"ChildNo"
"22972",53,9,"Married","Professional","CaucYes","Male",42,"incH",0,0,"ChildNo"
"35065",36,9,"Married","Service","CaucNo","Male",40,"incB",0,0,"ChildNo"
"29088",48,10,"Married","Professional","CaucYes","Female",40,"incH",8.89549263145163,0,"ChildNo"
"43359",46,13,"Not-Married","Professional","CaucNo","Female",40,"incB",0,7.53743003658651,"ChildNo"
"40891",40,14,"Married","Sales","CaucYes","Male",60,"incB",0,0,"ChildNo"
"15712",27,9,"Not-Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"48617",36,13,"Married","Sales","CaucYes","Male",50,"incH",0,0,"ChildNo"
"36931",23,13,"Never-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildYes"
"46421",57,13,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"27393",43,13,"Not-Married","Sales","CaucYes","Female",50,"incB",0,0,"ChildNo"
"24646",28,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"15228",27,15,"Never-Married","Professional","CaucYes","Male",70,"incB",0,0,"ChildNo"
"35549",46,12,"Married","Other-occups","CaucYes","Male",40,"incH",8.89549263145163,0,"ChildNo"
"12251",51,9,"Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"45112",35,12,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"28209",64,9,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"14978",36,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",8.89549263145163,0,"ChildNo"
"20835",47,9,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"16806",41,9,"Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
"28653",50,15,"Married","Professional","CaucYes","Male",30,"incH",0,7.78986855905471,"ChildNo"
"27702",38,14,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"18221",43,9,"Not-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"15063",41,11,"Not-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"19318",45,13,"Never-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"15531",26,13,"Never-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
"30972",41,10,"Married","Other-occups","CaucYes","Male",45,"incH",0,0,"ChildNo"
"25493",58,10,"Not-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"28863",20,10,"Never-Married","Admin","CaucYes","Female",15,"incB",0,0,"ChildYes"
"41268",54,9,"Married","Other-occups","CaucNo","Male",38,"incB",0,0,"ChildNo"
"44073",38,10,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"15429",20,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"25585",28,9,"Married","Blue-Collar","CaucYes","Male",43,"incB",0,0,"ChildNo"
"9925",51,5,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"33506",20,9,"Never-Married","Service","CaucNo","Male",35,"incB",0,0,"ChildYes"
"9096",26,10,"Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"45948",50,13,"Married","Admin","CaucYes","Male",40,"incH",9.61747075940341,0,"ChildNo"
"18764",48,14,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"29971",20,10,"Never-Married","Service","CaucYes","Female",30,"incB",0,0,"ChildYes"
"5621",49,10,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"328",43,10,"Married","Professional","CaucYes","Female",50,"incH",0,7.54327334670545,"ChildNo"
"36935",30,9,"Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"29271",47,3,"Not-Married","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
"36623",61,9,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"5155",28,13,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"33680",52,9,"Married","Admin","CaucYes","Male",40,"incH",0,0,"ChildNo"
"31509",48,13,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"9157",58,10,"Married","Sales","CaucYes","Female",36,"incB",0,0,"ChildNo"
"30378",52,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",8.10952565975287,0,"ChildNo"
"40037",42,10,"Married","Blue-Collar","CaucYes","Male",52,"incB",0,0,"ChildNo"
"4963",31,12,"Never-Married","Blue-Collar","CaucNo","Male",50,"incB",0,0,"ChildYes"
"20676",35,9,"Not-Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"13012",36,13,"Never-Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildYes"
"22207",40,13,"Married","Blue-Collar","CaucYes","Male",15,"incB",0,0,"ChildNo"
"2475",29,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"34545",46,13,"Not-Married","Professional","CaucYes","Female",45,"incB",0,0,"ChildNo"
"18719",40,10,"Married","Other-occups","CaucYes","Male",55,"incH",0,0,"ChildNo"
"34043",59,14,"Married","Blue-Collar","CaucYes","Male",15,"incB",0,0,"ChildNo"
"17073",28,9,"Never-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildYes"
"42598",18,7,"Never-Married","Service","CaucYes","Male",15,"incB",0,0,"ChildYes"
"10177",37,8,"Not-Married","Service","CaucNo","Female",40,"incB",0,0,"ChildNo"
"44504",67,9,"Married","White-Collar","CaucYes","Male",40,"incH",9.14708103233699,0,"ChildNo"
"16167",51,9,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"48815",39,13,"Never-Married","Other-occups","CaucYes","Female",40,"incB",0,7.4205789054108,"ChildNo"
"39627",24,13,"Never-Married","Other-occups","CaucYes","Male",20,"incB",0,0,"ChildNo"
"12689",37,11,"Married","Admin","CaucYes","Male",40,"incH",8.89549263145163,0,"ChildNo"
"32274",24,12,"Never-Married","Professional","CaucNo","Male",20,"incB",0,0,"ChildYes"
"42511",64,10,"Married","Sales","CaucYes","Male",50,"incH",0,7.58984151218266,"ChildNo"
"12662",26,10,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"24157",35,16,"Married","Professional","CaucNo","Male",40,"incH",0,7.55118686729615,"ChildNo"
"24424",55,12,"Not-Married","Admin","CaucNo","Male",40,"incB",0,0,"ChildYes"
"29958",35,13,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"28100",40,9,"Married","Admin","CaucYes","Female",30,"incH",0,0,"ChildNo"
"2230",51,4,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"3030",28,14,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"27880",28,9,"Never-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"46159",44,10,"Not-Married","Blue-Collar","CaucYes","Female",55,"incB",0,0,"ChildNo"
"23635",41,11,"Not-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildYes"
"33981",21,9,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildYes"
"33364",27,9,"Married","Other-occups","CaucYes","Male",50,"incH",0,0,"ChildNo"
"21426",55,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"19315",29,11,"Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
"36879",25,13,"Never-Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"17615",34,9,"Married","Blue-Collar","CaucYes","Male",43,"incH",0,0,"ChildNo"
"33646",23,10,"Never-Married","Professional","CaucYes","Male",52,"incB",0,0,"ChildYes"
"28105",50,9,"Widowed","Sales","CaucYes","Female",40,"incB",0,0,"ChildNo"
"47676",37,9,"Never-Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"45257",41,11,"Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
"34321",52,15,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"17333",37,9,"Married","Sales","CaucYes","Male",50,"incB",0,0,"ChildNo"
"24218",28,9,"Not-Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"23267",66,16,"Married","Sales","CaucYes","Male",25,"incH",0,7.77401507725073,"ChildNo"
"30355",35,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"15095",36,7,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"28094",25,9,"Never-Married","Blue-Collar","CaucNo","Male",23,"incB",0,0,"ChildYes"
"37892",23,11,"Never-Married","Admin","CaucYes","Male",50,"incB",0,0,"ChildNo"
"2503",60,3,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"34946",42,12,"Not-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"26236",39,10,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildYes"
"5254",30,12,"Never-Married","Other-occups","CaucNo","Male",40,"incB",0,0,"ChildNo"
"7475",39,10,"Never-Married","Admin","CaucYes","Female",45,"incB",7.68478394352278,0,"ChildYes"
"442",45,9,"Not-Married","Admin","CaucYes","Female",28,"incB",0,0,"ChildNo"
"44777",42,13,"Not-Married","White-Collar","CaucYes","Female",50,"incH",0,0,"ChildNo"
"5997",20,7,"Never-Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildYes"
"26966",22,9,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildYes"
"48832",48,9,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"8875",45,9,"Not-Married","Blue-Collar","CaucNo","Male",40,"incH",9.26112853880829,0,"ChildNo"
"20646",44,13,"Married","Sales","CaucYes","Male",60,"incH",0,0,"ChildNo"
"12129",45,9,"Married","Blue-Collar","CaucYes","Male",48,"incB",0,0,"ChildNo"
"45704",51,9,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"7244",36,13,"Never-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildNo"
"6806",35,10,"Married","Blue-Collar","CaucYes","Male",35,"incB",8.31016902198191,0,"ChildNo"
"3853",19,10,"Never-Married","Service","CaucYes","Female",20,"incB",0,0,"ChildYes"
"46037",47,10,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"43185",19,10,"Never-Married","Admin","CaucNo","Female",20,"incB",0,7.37963215260955,"ChildYes"
"43177",19,6,"Never-Married","Blue-Collar","CaucYes","Male",35,"incB",6.38856140554563,0,"ChildYes"
"32765",45,13,"Not-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"3408",52,10,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"10989",33,10,"Not-Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"4232",38,11,"Not-Married","White-Collar","CaucYes","Male",35,"incB",0,0,"ChildNo"
"18389",36,9,"Never-Married","Service","CaucYes","Female",30,"incB",0,0,"ChildNo"
"45681",49,9,"Married","Admin","CaucYes","Male",46,"incB",0,0,"ChildNo"
"22120",20,10,"Never-Married","Service","CaucYes","Female",20,"incB",0,0,"ChildYes"
"34797",48,10,"Not-Married","Blue-Collar","CaucYes","Male",48,"incH",9.61720450099805,0,"ChildNo"
"46326",34,14,"Not-Married","White-Collar","CaucYes","Male",60,"incH",10.2338339214274,0,"ChildNo"
"4206",25,9,"Never-Married","Service","CaucYes","Female",10,"incB",0,0,"ChildYes"
"31042",60,11,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"38180",22,13,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"17647",41,13,"Married","Professional","CaucYes","Female",15,"incH",0,0,"ChildNo"
"38652",49,10,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"38248",49,11,"Not-Married","Professional","CaucNo","Female",40,"incB",0,0,"ChildNo"
"17139",21,5,"Never-Married","Blue-Collar","CaucYes","Male",30,"incB",0,0,"ChildYes"
"30703",47,10,"Not-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"45524",44,14,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"2683",61,13,"Not-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"1868",36,9,"Not-Married","Admin","CaucYes","Female",48,"incB",0,0,"ChildNo"
"28779",50,13,"Married","Blue-Collar","CaucYes","Male",45,"incH",0,0,"ChildNo"
"48465",19,7,"Not-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildYes"
"7982",24,10,"Never-Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"26322",35,6,"Married","Service","CaucNo","Male",60,"incB",0,0,"ChildNo"
"31774",26,13,"Married","White-Collar","CaucYes","Female",55,"incH",0,0,"ChildNo"
"12483",34,11,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"14881",18,10,"Never-Married","Admin","CaucYes","Female",15,"incB",0,0,"ChildYes"
"31579",36,13,"Married","Other-occups","CaucYes","Male",55,"incH",8.89549263145163,0,"ChildNo"
"12704",69,9,"Married","Admin","CaucYes","Male",36,"incB",0,0,"ChildNo"
"42761",88,4,"Widowed","Blue-Collar","CaucYes","Male",5,"incB",0,0,"ChildNo"
"833",26,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
