"","age","educNum","mariStat","occup","origEthn","sex","hoursWeek","income","LcapitalGain","LcapitalLoss","child"
"19969",45,14,"Married","White-Collar","CaucYes","Male",43,"incH",0,7.58984151218266,"ChildNo"
"19970",21,10,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildYes"
"19971",34,9,"Married","Blue-Collar","CaucYes","Male",45,"incB",0,0,"ChildNo"
"19973",44,14,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"19974",33,13,"Never-Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"19975",32,10,"Never-Married","White-Collar","CaucYes","Female",50,"incB",0,0,"ChildNo"
"19976",37,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"19977",26,13,"Never-Married","Sales","CaucYes","Female",48,"incB",0,0,"ChildNo"
"19980",37,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"19981",22,3,"Married","Blue-Collar","CaucYes","Male",48,"incB",0,0,"ChildNo"
"19982",44,13,"Never-Married","Other-occups","CaucYes","Male",35,"incB",0,0,"ChildNo"
"19985",36,7,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"19986",29,8,"Never-Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"19990",42,10,"Never-Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"19991",27,11,"Never-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildYes"
"19992",20,10,"Never-Married","Admin","CaucYes","Male",25,"incB",0,0,"ChildYes"
"19994",21,9,"Never-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildYes"
"19996",36,9,"Married","Blue-Collar","CaucYes","Male",80,"incH",0,0,"ChildNo"
"19997",34,8,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20000",30,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"20002",36,13,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"20003",25,13,"Never-Married","White-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"20005",55,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20006",44,10,"Married","Professional","CaucYes","Male",45,"incH",0,0,"ChildNo"
"20007",41,9,"Never-Married","Blue-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
"20009",47,12,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"20011",41,13,"Never-Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"20012",35,9,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"20013",18,9,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildYes"
"20014",23,9,"Not-Married","Service","CaucYes","Female",30,"incB",0,0,"ChildNo"
"20015",57,13,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20016",56,2,"Never-Married","White-Collar","CaucNo","Male",65,"incB",0,0,"ChildNo"
"20017",25,10,"Never-Married","Sales","CaucYes","Female",35,"incB",0,0,"ChildYes"
"20019",35,13,"Never-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildYes"
"20020",61,11,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20021",36,13,"Not-Married","Professional","CaucYes","Female",55,"incB",0,0,"ChildNo"
"20022",18,8,"Never-Married","Sales","CaucNo","Female",15,"incB",0,0,"ChildYes"
"20023",21,10,"Not-Married","Sales","CaucNo","Female",20,"incB",0,0,"ChildYes"
"20025",32,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20026",52,8,"Married","Blue-Collar","CaucYes","Male",45,"incH",0,0,"ChildNo"
"20027",48,9,"Married","Blue-Collar","CaucYes","Male",55,"incB",0,0,"ChildNo"
"20028",40,13,"Not-Married","Professional","CaucYes","Female",40,"incB",0,0,"ChildNo"
"20029",35,9,"Married","White-Collar","CaucYes","Male",40,"incH",8.55236726642389,0,"ChildNo"
"20031",42,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"20033",34,10,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"20034",27,12,"Married","Other-occups","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20035",47,13,"Never-Married","Blue-Collar","CaucYes","Male",65,"incB",0,0,"ChildNo"
"20038",18,10,"Never-Married","Sales","CaucYes","Male",28,"incB",0,0,"ChildYes"
"20040",48,16,"Married","Professional","CaucYes","Male",45,"incH",0,0,"ChildNo"
"20041",26,10,"Never-Married","Blue-Collar","CaucNo","Male",75,"incB",7.68478394352278,0,"ChildNo"
"20042",30,13,"Never-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20043",68,9,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"20044",23,9,"Married","Sales","CaucYes","Male",80,"incB",0,0,"ChildNo"
"20045",65,9,"Married","White-Collar","CaucYes","Male",24,"incB",0,0,"ChildNo"
"20046",32,13,"Married","Admin","CaucYes","Male",44,"incB",0,0,"ChildNo"
"20047",44,14,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"20048",48,14,"Married","Professional","CaucYes","Female",40,"incH",0,0,"ChildNo"
"20049",24,11,"Never-Married","Other-occups","CaucYes","Male",45,"incB",0,0,"ChildNo"
"20052",54,14,"Not-Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"20053",35,14,"Never-Married","Professional","CaucYes","Male",45,"incH",0,0,"ChildNo"
"20054",35,12,"Not-Married","White-Collar","CaucYes","Female",50,"incB",0,0,"ChildNo"
"20055",24,9,"Never-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildYes"
"20056",50,9,"Married","Professional","CaucYes","Male",40,"incH",11.5129254649702,0,"ChildNo"
"20057",38,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20058",57,9,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"20059",38,10,"Never-Married","Sales","CaucYes","Male",60,"incB",0,0,"ChildNo"
"20061",25,13,"Never-Married","Other-occups","CaucYes","Female",16,"incB",0,0,"ChildYes"
"20062",56,10,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20063",32,7,"Not-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"20064",22,13,"Never-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20066",33,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20067",42,10,"Not-Married","Admin","CaucYes","Female",12,"incB",0,0,"ChildNo"
"20068",62,9,"Married","Blue-Collar","CaucYes","Male",48,"incB",0,0,"ChildNo"
"20071",46,10,"Not-Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"20072",33,13,"Not-Married","Sales","CaucYes","Female",50,"incH",0,0,"ChildNo"
"20074",65,9,"Married","Blue-Collar","CaucYes","Male",20,"incB",7.78945456608667,0,"ChildNo"
"20075",46,10,"Married","Blue-Collar","CaucYes","Male",40,"incH",8.94754601503218,0,"ChildNo"
"20077",43,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"20079",48,9,"Widowed","Blue-Collar","CaucYes","Female",48,"incB",0,0,"ChildNo"
"20081",45,11,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20082",56,13,"Married","White-Collar","CaucYes","Male",40,"incB",8.41383067842108,0,"ChildNo"
"20084",56,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20085",21,9,"Never-Married","Service","CaucNo","Male",10,"incB",0,0,"ChildYes"
"20086",26,7,"Married","White-Collar","CaucYes","Male",40,"incB",8.13505390861157,0,"ChildNo"
"20088",27,10,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildYes"
"20089",48,4,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"20090",37,14,"Married","Professional","CaucYes","Male",60,"incH",0,0,"ChildNo"
"20092",27,9,"Never-Married","Blue-Collar","CaucNo","Male",38,"incH",0,0,"ChildNo"
"20093",20,10,"Never-Married","Sales","CaucYes","Male",25,"incB",0,0,"ChildYes"
"20094",26,14,"Married","Professional","CaucYes","Male",40,"incH",0,7.54327334670545,"ChildNo"
"20096",51,12,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20098",39,11,"Not-Married","Service","CaucNo","Female",40,"incB",0,0,"ChildNo"
"20099",35,14,"Married","Sales","CaucYes","Male",55,"incH",0,0,"ChildNo"
"20101",65,4,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20103",39,4,"Never-Married","Service","CaucYes","Male",35,"incB",0,7.37963215260955,"ChildYes"
"20104",24,10,"Never-Married","Admin","CaucNo","Female",40,"incB",0,0,"ChildYes"
"20105",36,13,"Never-Married","White-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
"20107",52,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"20108",64,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20109",43,10,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20110",44,11,"Never-Married","Service","CaucYes","Male",25,"incB",6.38856140554563,0,"ChildNo"
"20111",47,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"20113",20,10,"Never-Married","Sales","CaucYes","Female",30,"incB",0,0,"ChildYes"
"20114",33,10,"Never-Married","Admin","CaucYes","Female",38,"incB",0,0,"ChildNo"
"20116",49,4,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20117",31,9,"Married","Sales","CaucYes","Female",18,"incB",0,0,"ChildNo"
"20118",62,9,"Never-Married","Service","CaucYes","Female",6,"incB",0,0,"ChildNo"
"20119",44,10,"Not-Married","Blue-Collar","CaucYes","Male",55,"incB",0,0,"ChildNo"
"20120",28,9,"Married","Other-occups","CaucYes","Male",40,"incB",8.27103686579295,0,"ChildNo"
"20121",68,14,"Widowed","Professional","CaucNo","Female",40,"incH",0,0,"ChildNo"
"20125",37,13,"Not-Married","Other-occups","CaucYes","Male",15,"incB",0,0,"ChildNo"
"20126",62,14,"Never-Married","Professional","CaucYes","Male",70,"incB",0,0,"ChildNo"
"20127",37,13,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"20128",35,9,"Never-Married","Sales","CaucYes","Male",40,"incH",8.47386806667786,0,"ChildNo"
"20131",36,13,"Not-Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20132",26,13,"Not-Married","Service","CaucYes","Female",45,"incB",0,0,"ChildNo"
"20135",39,15,"Married","Blue-Collar","CaucYes","Male",40,"incH",8.94754601503218,0,"ChildNo"
"20136",38,11,"Not-Married","Professional","CaucYes","Female",40,"incH",9.57115672841547,0,"ChildNo"
"20137",44,11,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"20138",56,6,"Married","Sales","CaucNo","Female",30,"incH",0,0,"ChildNo"
"20139",25,5,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20140",32,13,"Never-Married","Professional","CaucYes","Female",50,"incB",0,0,"ChildNo"
"20141",47,10,"Never-Married","Admin","CaucYes","Female",40,"incH",0,0,"ChildNo"
"20142",26,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"20143",31,13,"Never-Married","Professional","CaucNo","Female",60,"incH",9.55286568031047,0,"ChildNo"
"20144",23,11,"Never-Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"20145",41,10,"Not-Married","Professional","CaucYes","Female",40,"incH",0,0,"ChildNo"
"20146",55,10,"Married","White-Collar","CaucNo","Male",25,"incB",0,0,"ChildNo"
"20147",23,10,"Not-Married","White-Collar","CaucYes","Female",25,"incB",0,0,"ChildNo"
"20148",45,9,"Married","Admin","CaucNo","Male",40,"incH",8.89549263145163,0,"ChildNo"
"20149",42,13,"Married","White-Collar","CaucYes","Male",40,"incB",0,7.3038432252777,"ChildNo"
"20150",29,10,"Never-Married","Professional","CaucYes","Male",15,"incB",0,0,"ChildNo"
"20151",48,14,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20152",36,10,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20153",52,13,"Married","Sales","CaucYes","Male",50,"incH",9.61747075940341,0,"ChildNo"
"20154",46,11,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20155",34,10,"Never-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildYes"
"20157",18,9,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildYes"
"20158",18,10,"Never-Married","Service","CaucYes","Female",24,"incB",0,0,"ChildYes"
"20159",42,4,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20161",36,14,"Married","White-Collar","CaucYes","Male",45,"incH",0,0,"ChildNo"
"20163",52,15,"Married","Sales","CaucYes","Male",40,"incH",0,0,"ChildNo"
"20165",53,10,"Married","Sales","CaucYes","Male",60,"incH",0,0,"ChildNo"
"20166",36,13,"Married","Sales","CaucYes","Male",60,"incH",0,0,"ChildNo"
"20167",27,13,"Never-Married","Other-occups","CaucNo","Male",40,"incB",0,0,"ChildNo"
"20168",52,9,"Married","Blue-Collar","CaucYes","Male",60,"incB",0,0,"ChildNo"
"20169",60,14,"Married","Professional","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20170",41,12,"Married","Other-occups","CaucYes","Male",45,"incH",0,0,"ChildNo"
"20171",64,15,"Married","Professional","CaucYes","Male",40,"incH",0,0,"ChildNo"
"20175",21,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"20176",27,13,"Never-Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20177",63,14,"Married","Blue-Collar","CaucYes","Male",50,"incB",10.6288840873116,0,"ChildNo"
"20179",22,9,"Never-Married","Blue-Collar","CaucYes","Male",35,"incB",0,0,"ChildNo"
"20180",54,4,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20182",60,9,"Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20183",19,7,"Never-Married","Blue-Collar","CaucYes","Male",25,"incB",0,0,"ChildYes"
"20184",25,9,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"20185",51,9,"Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"20186",47,9,"Never-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"20190",22,10,"Never-Married","Sales","CaucYes","Male",34,"incB",0,0,"ChildYes"
"20191",36,10,"Not-Married","Service","CaucNo","Female",20,"incB",0,0,"ChildNo"
"20193",39,10,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20194",49,16,"Married","Professional","CaucNo","Male",50,"incH",0,0,"ChildNo"
"20195",41,9,"Married","Service","CaucNo","Male",40,"incB",0,0,"ChildNo"
"20196",35,10,"Married","Admin","CaucYes","Male",38,"incB",0,0,"ChildNo"
"20197",40,12,"Not-Married","Sales","CaucYes","Female",40,"incB",7.3178761986265,0,"ChildNo"
"20198",30,13,"Never-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"20199",25,9,"Never-Married","Sales","CaucYes","Male",37,"incB",0,7.31654817718298,"ChildNo"
"20200",25,10,"Married","Admin","CaucNo","Male",36,"incH",0,7.55118686729615,"ChildNo"
"20203",34,12,"Never-Married","Professional","CaucYes","Female",25,"incB",0,0,"ChildNo"
"20205",18,9,"Never-Married","Sales","CaucYes","Female",20,"incB",0,0,"ChildYes"
"20207",45,9,"Not-Married","Sales","CaucNo","Male",40,"incB",8.6044711995233,0,"ChildNo"
"20208",19,10,"Never-Married","Admin","CaucYes","Female",40,"incB",0,7.60190195987517,"ChildYes"
"20209",33,13,"Married","Sales","CaucYes","Male",65,"incB",0,0,"ChildNo"
"20210",45,10,"Married","Admin","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20211",43,13,"Married","White-Collar","CaucYes","Male",35,"incH",0,0,"ChildNo"
"20212",40,9,"Married","Blue-Collar","CaucYes","Male",35,"incB",0,0,"ChildNo"
"20215",22,13,"Never-Married","Admin","CaucYes","Female",32,"incB",0,0,"ChildYes"
"20216",52,10,"Never-Married","Admin","CaucYes","Male",45,"incB",0,0,"ChildNo"
"20218",32,16,"Never-Married","Professional","CaucYes","Female",70,"incB",0,0,"ChildNo"
"20219",26,13,"Never-Married","Blue-Collar","CaucYes","Male",20,"incB",0,0,"ChildYes"
"20220",24,10,"Not-Married","Service","CaucNo","Male",40,"incB",0,0,"ChildNo"
"20221",37,9,"Not-Married","Blue-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
"20222",49,9,"Not-Married","Service","CaucYes","Female",40,"incB",0,0,"ChildNo"
"20223",43,14,"Married","Professional","CaucYes","Male",50,"incB",0,0,"ChildNo"
"20225",37,15,"Married","Professional","CaucYes","Male",50,"incH",0,0,"ChildNo"
"20227",48,9,"Married","Blue-Collar","CaucYes","Male",55,"incH",0,0,"ChildNo"
"20231",21,10,"Never-Married","Sales","CaucYes","Female",15,"incB",0,0,"ChildYes"
"20234",51,10,"Not-Married","White-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
"20236",22,10,"Never-Married","Sales","CaucYes","Male",8,"incB",0,0,"ChildYes"
"20237",20,9,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"20238",21,7,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20239",21,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20241",36,13,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"20242",65,9,"Married","Admin","CaucYes","Male",40,"incH",0,7.68478394352278,"ChildNo"
"20243",48,9,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"20244",37,14,"Not-Married","White-Collar","CaucYes","Male",60,"incH",10.2338339214274,0,"ChildNo"
"20245",20,8,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildYes"
"20246",41,9,"Not-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"20247",55,5,"Married","Blue-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"20250",80,11,"Married","Blue-Collar","CaucYes","Male",24,"incB",0,0,"ChildNo"
"20251",59,6,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20252",52,7,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"20253",39,13,"Married","White-Collar","CaucYes","Male",50,"incH",8.04044688130311,0,"ChildNo"
"20255",69,9,"Widowed","Admin","CaucNo","Female",20,"incB",0,0,"ChildNo"
"20256",49,13,"Married","White-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"20257",33,9,"Married","White-Collar","CaucYes","Male",40,"incB",8.51998927871824,0,"ChildNo"
"20258",28,9,"Married","White-Collar","CaucYes","Male",45,"incH",0,0,"ChildNo"
"20259",49,10,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"20260",51,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20261",42,10,"Not-Married","Service","CaucYes","Female",32,"incB",0,0,"ChildNo"
"20262",66,9,"Widowed","Admin","CaucYes","Female",13,"incB",0,0,"ChildNo"
"20263",44,11,"Not-Married","Blue-Collar","CaucYes","Male",48,"incH",0,0,"ChildNo"
"20264",26,9,"Not-Married","Sales","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20265",43,10,"Not-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"20266",28,6,"Never-Married","Blue-Collar","CaucYes","Female",40,"incB",0,5.04985600724954,"ChildNo"
"20269",52,13,"Married","Blue-Collar","CaucYes","Male",50,"incH",0,0,"ChildNo"
"20271",24,10,"Never-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20273",65,10,"Widowed","Sales","CaucYes","Female",45,"incB",0,0,"ChildNo"
"20274",36,10,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"20275",19,9,"Never-Married","Blue-Collar","CaucYes","Male",30,"incB",0,0,"ChildNo"
"20276",43,10,"Not-Married","Sales","CaucYes","Male",45,"incB",0,0,"ChildNo"
"20277",39,14,"Married","Professional","CaucYes","Female",50,"incH",0,0,"ChildNo"
"20278",48,7,"Married","Blue-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"20279",50,11,"Married","Other-occups","CaucYes","Male",40,"incH",0,0,"ChildNo"
"20281",36,9,"Never-Married","Service","CaucNo","Female",40,"incB",0,0,"ChildNo"
"20282",33,9,"Married","Service","CaucNo","Male",36,"incB",0,0,"ChildNo"
"20283",50,13,"Married","White-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20286",70,16,"Married","White-Collar","CaucYes","Male",40,"incH",0,0,"ChildNo"
"20287",39,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20289",32,13,"Married","Other-occups","CaucYes","Female",40,"incH",0,0,"ChildNo"
"20291",46,9,"Married","Blue-Collar","CaucNo","Male",40,"incH",0,7.55118686729615,"ChildNo"
"20293",40,13,"Married","Service","CaucNo","Female",52,"incH",8.94754601503218,0,"ChildNo"
"20294",47,7,"Not-Married","Blue-Collar","CaucYes","Male",8,"incB",0,0,"ChildYes"
"20295",19,9,"Never-Married","Admin","CaucYes","Male",30,"incB",0,0,"ChildNo"
"20297",20,10,"Never-Married","Other-occups","CaucYes","Female",16,"incB",0,0,"ChildYes"
"20298",46,13,"Not-Married","Professional","CaucYes","Female",25,"incH",8.47386806667786,0,"ChildNo"
"20299",41,13,"Married","Professional","CaucYes","Male",45,"incH",0,7.58984151218266,"ChildNo"
"20301",41,9,"Married","Blue-Collar","CaucNo","Male",40,"incB",0,0,"ChildNo"
"20302",28,9,"Not-Married","Blue-Collar","CaucYes","Male",40,"incB",0,7.58832367733522,"ChildNo"
"20304",24,9,"Never-Married","Service","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20305",33,10,"Married","White-Collar","CaucYes","Male",50,"incB",0,0,"ChildNo"
"20306",44,10,"Married","White-Collar","CaucYes","Male",55,"incH",0,0,"ChildNo"
"20307",26,9,"Never-Married","Professional","CaucNo","Female",40,"incB",0,0,"ChildYes"
"20308",47,11,"Married","Sales","CaucYes","Male",40,"incH",0,0,"ChildNo"
"20309",24,9,"Married","Blue-Collar","CaucYes","Male",40,"incB",0,0,"ChildNo"
"20313",21,10,"Never-Married","Admin","CaucYes","Female",40,"incB",0,0,"ChildNo"
"20316",40,6,"Not-Married","Blue-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"20317",47,9,"Not-Married","White-Collar","CaucYes","Female",40,"incB",0,0,"ChildNo"
"20318",41,13,"Not-Married","White-Collar","CaucNo","Female",40,"incB",0,0,"ChildNo"
